rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
68,694192,Jackson Chourio,MIL,MIA,2026-07-18T20:10:00Z,Scheduled,2,Max Meyer,676974,R,55.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",51.7,45.2,63.1,95.5,50.0,7.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,30,0,"Last 7 games: 5/30, 0 HR","same-side matchup; pitcher baseline 8.7% barrel, 11.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.29,45.17,91.33,102.17,0.4547,0.2063,0.3231,74.53,47.07,33.25,28.15,15.4,0.2056,8.71,43.72,90.22,0.3977,0.1595,25.79,242 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,47,8,92,American Family Field,
69,805808,Kevin McGonigle,DET,LAA,2026-07-19T02:07:00Z,Scheduled,1,Grayson Rodriguez,680570,R,55.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",34.1,60.5,57.2,88.7,80.0,33.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,1,"Last 7 games: 6/27, 1 HR","platoon edge; pitcher baseline 8.7% barrel, 4.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,7.8,36.9,88.0,98.4601,0.441,0.173,0.363,71.3,17.0,39.2,35.1,8.0,0.135,8.7,51.0,91.4,0.531,0.22,28.8,215 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,53,1,83,Angel Stadium,
70,694212,Samuel Basallo,BAL,HOU,2026-07-18T20:10:00Z,Scheduled,5,Spencer Arrighetti,681293,R,55.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",50.1,39.1,57.1,81.9,80.0,40.1,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 10.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.77,44.96,90.71,102.5297,0.4457,0.2043,0.3211,74.94,50.14,42.46,29.05,12.4,0.1979,8.38,35.51,88.19,0.4148,0.1686,28.02,156 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,75,0,86,Daikin Park,
71,663586,Austin Riley,ATL,TEX,2026-07-18T20:10:00Z,Scheduled,5,MacKenzie Gore,669022,L,55.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",48.2,47.7,49.9,81.9,78.0,34.9,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,1,"Last 7 games: 6/26, 1 HR","platoon edge; pitcher baseline 9.2% barrel, 14.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.63,44.6,90.83,102.2185,0.4013,0.1837,0.3034,75.76,58.54,40.22,31.99,11.8,0.1407,9.2,44.59,90.26,0.3919,0.153,28.07,279 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,90,25,75,Truist Park,
72,802139,JJ Wetherholt,STL,AZ,2026-07-18T20:10:00Z,Scheduled,1,Brandon Pfaadt,694297,R,54.8,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",40.5,50.3,54.2,88.7,80.0,31.6,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,1,"Last 7 games: 5/24, 1 HR","platoon edge; pitcher baseline 10.3% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.6,45.5,90.1,99.4852,0.442,0.18,0.354,72.4,23.0,38.2,31.1,14.0,0.146,10.34,40.69,89.54,0.4457,0.1876,21.24,159 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,47,3,93,Chase Field,
73,691406,Junior Caminero,TB,BOS,2026-07-18T20:10:00Z,Scheduled,3,Patrick Sandoval,663776,L,54.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",64.7,21.1,28.7,92.1,78.0,79.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 0.0% barrel, 0.0 HR allowed",EV profile; pitcher fly-ball pressure modest,13.72,51.54,92.96,105.4571,0.5094,0.2404,0.3663,79.48,86.14,45.87,23.91,33.8,0.2759,0.0,46.2,88.9,0.357,0.084,15.4,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,,,,Fenway Park,
74,518692,Freddie Freeman,LAD,NYY,2026-07-19T00:08:00Z,Scheduled,3,Ryan Weathers,677960,L,54.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",47.0,50.8,58.7,92.1,50.0,14.1,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","same-side matchup; pitcher baseline 9.9% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.47,45.14,90.62,100.8553,0.4894,0.2063,0.371,70.32,8.96,36.33,29.45,17.7,0.1986,9.95,41.71,89.6,0.4327,0.1848,27.16,7 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,35,0,82,Yankee Stadium,
75,694671,Wyatt Langford,TEX,ATL,2026-07-18T20:10:00Z,Scheduled,2,Owen Murphy,702566,R,54.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",41.0,52.5,49.9,95.5,50.0,60.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.1% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.73,40.7,89.72,100.8402,0.4242,0.1848,0.318,72.89,26.97,39.11,29.83,12.9,0.2075,11.1,77.8,93.7,0.328,0.126,22.2,279 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,90,25,75,Truist Park,
76,664023,Ian Happ,CHC,MIN,2026-07-18T18:20:00Z,Scheduled,5,Taj Bradley,671737,R,54.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",47.2,47.9,54.3,81.9,75.0,19.5,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,0,"Last 7 games: 6/24, 0 HR","switch hitter; pitcher baseline 9.2% barrel, 16.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.73,43.84,89.79,101.2161,0.4269,0.2049,0.3302,72.05,19.72,43.56,33.37,18.8,0.1994,9.22,44.03,90.74,0.3889,0.161,30.45,225 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,79,8,84,Wrigley Field,
77,682928,CJ Abrams,WSH,ATH,2026-07-19T02:05:00Z,Scheduled,4,J.T. Ginn,669372,R,54.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",40.2,33.3,62.9,90.4,80.0,74.2,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.6% barrel, 14.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.28,41.23,89.54,100.0917,0.436,0.1819,0.3335,72.68,26.48,44.36,29.36,19.7,0.2166,7.56,37.57,87.56,0.3775,0.1428,23.64,213 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,18,0,93,Sutter Health Park,
78,666126,Carlos Cortes,ATH,WSH,2026-07-19T02:05:00Z,Scheduled,7,Zack Littell,641793,R,54.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",35.4,67.7,62.9,59.8,80.0,27.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,0,"Last 7 games: 6/20, 0 HR","platoon edge; pitcher baseline 10.9% barrel, 26.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.36,41.9,89.87,100.2581,0.4269,0.1581,0.3315,70.82,14.46,30.69,23.64,5.4,0.1745,10.95,44.12,91.39,0.5154,0.2341,32.0,213 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,18,0,93,Sutter Health Park,
79,624424,Michael Conforto,CHC,MIN,2026-07-18T18:20:00Z,Scheduled,7,Taj Bradley,671737,R,54.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",50.8,49.7,54.3,59.8,80.0,32.9,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,1,"Last 7 games: 5/23, 1 HR","platoon edge; pitcher baseline 9.2% barrel, 16.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.59,45.68,91.65,101.1849,0.4366,0.1987,0.3328,73.02,32.94,41.01,34.97,9.2,0.2054,9.22,44.03,90.74,0.3889,0.161,30.45,225 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,79,8,84,Wrigley Field,
80,641680,Jonah Heim,ATH,WSH,2026-07-19T02:05:00Z,Scheduled,4,Zack Littell,641793,R,54.0,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",23.6,66.6,62.9,90.4,75.0,28.1,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,1,"Last 7 games: 5/27, 1 HR","switch hitter; pitcher baseline 10.9% barrel, 26.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.66,31.63,87.4,97.8032,0.3768,0.148,0.2907,69.84,9.66,39.44,28.46,9.6,0.189,10.95,44.12,91.39,0.5154,0.2341,32.0,213 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,18,0,93,Sutter Health Park,
81,547180,Bryce Harper,PHI,NYM,2026-07-18T20:05:00Z,Scheduled,3,Sean Manaea,640455,L,53.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",53.2,41.3,57.8,92.1,50.0,5.1,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,0,"Last 7 games: 4/26, 0 HR","same-side matchup; pitcher baseline 8.3% barrel, 10.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.53,46.38,90.46,102.0305,0.5074,0.2324,0.3841,74.34,47.03,39.1,27.38,22.1,0.2344,8.34,40.71,88.61,0.4101,0.1652,25.67,223 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,52,0,84,Citizens Bank Park,
82,669477,Casey Schmitt,SF,SEA,2026-07-19T00:08:00Z,Scheduled,3,Bryan Woo,693433,R,53.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",50.0,41.4,43.4,92.1,50.0,65.2,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.6% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.52,44.36,89.78,100.7525,0.4997,0.2157,0.3532,72.33,25.99,40.36,32.87,16.9,0.199,7.63,42.71,89.45,0.3835,0.1513,29.11,253 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,53,0,71,T-Mobile Park,
83,671732,Lawrence Butler,ATH,WSH,2026-07-19T02:05:00Z,Scheduled,6,Zack Littell,641793,R,53.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",30.7,67.7,62.9,71.7,80.0,3.4,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,21,0,"Last 7 games: 3/21, 0 HR","platoon edge; pitcher baseline 10.9% barrel, 26.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.96,44.54,89.38,101.9528,0.3615,0.1283,0.3047,73.73,37.24,36.22,18.85,9.8,0.1196,10.95,44.12,91.39,0.5154,0.2341,32.0,213 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,18,0,93,Sutter Health Park,
84,671218,Heliot Ramos,SF,SEA,2026-07-19T00:08:00Z,Scheduled,1,Bryan Woo,693433,R,53.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",55.8,41.4,43.4,88.7,50.0,27.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,0,"Last 7 games: 9/30, 0 HR","same-side matchup; pitcher baseline 7.6% barrel, 14.8 HR allowed",EV profile; pitcher fly-ball pressure modest,13.84,49.64,92.36,103.3293,0.4723,0.2044,0.3375,72.74,30.07,35.62,24.07,11.9,0.1755,7.63,42.71,89.45,0.3835,0.1513,29.11,253 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,53,0,71,T-Mobile Park,
85,691777,Max Muncy,LAD,NYY,2026-07-19T00:08:00Z,Scheduled,5,Ryan Weathers,677960,L,53.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",39.2,50.8,58.7,81.9,78.0,14.6,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","platoon edge; pitcher baseline 9.9% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.8,43.67,89.69,101.5962,0.3663,0.1528,0.2866,74.08,44.98,43.1,23.63,6.2,0.1678,9.95,41.71,89.6,0.4327,0.1848,27.16,7 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,35,0,82,Yankee Stadium,
86,665019,Kody Clemens,MIN,CHC,2026-07-18T18:20:00Z,Scheduled,6,Matthew Boyd,571510,L,52.9,Longshot,Watch List,"Projected Lineup, Strong Barrel",53.1,50.7,54.3,71.7,50.0,9.8,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,0,"Last 7 games: 5/27, 0 HR","same-side matchup; pitcher baseline 10.1% barrel, 9.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,12.42,46.76,92.34,101.6998,0.4538,0.2041,0.3324,71.99,14.52,43.49,32.41,16.9,0.2315,10.12,44.79,89.69,0.4351,0.1755,25.01,225 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,79,8,84,Wrigley Field,
87,687263,Zach Neto,LAA,DET,2026-07-19T02:07:00Z,Scheduled,1,Tarik Skubal,669373,L,52.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",49.5,29.4,57.2,88.7,78.0,30.2,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,0,Contact streak: 9/28 over last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 12.4 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.23,41.42,89.95,100.2322,0.4348,0.2167,0.3209,71.12,12.6,48.04,35.59,21.1,0.2163,7.54,35.66,87.22,0.3538,0.1268,24.85,215 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,53,1,83,Angel Stadium,
88,678554,Curtis Mead,WSH,ATH,2026-07-19T02:05:00Z,Scheduled,3,J.T. Ginn,669372,R,52.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Hot Hitter/Streak",38.9,33.3,62.9,92.1,50.0,100.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,28,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.6% barrel, 14.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.47,40.61,87.92,99.9142,0.4389,0.1824,0.3422,72.81,30.62,43.12,31.56,12.8,0.2084,7.56,37.57,87.56,0.3775,0.1428,23.64,213 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,18,0,93,Sutter Health Park,
89,669394,Jake Burger,TEX,ATL,2026-07-18T20:10:00Z,Scheduled,5,Owen Murphy,702566,R,52.5,Longshot,Watch List,"Projected Lineup, Strong Barrel",47.2,52.5,49.9,81.9,50.0,18.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,1,"Last 7 games: 3/25, 1 HR","same-side matchup; pitcher baseline 11.1% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.38,46.68,89.91,102.6637,0.4255,0.1872,0.3121,75.09,55.18,42.23,27.2,16.0,0.1816,11.1,77.8,93.7,0.328,0.126,22.2,279 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,90,25,75,Truist Park,
90,592885,Christian Yelich,MIL,MIA,2026-07-18T20:10:00Z,Scheduled,1,Max Meyer,676974,R,52.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",34.6,45.2,63.1,88.7,80.0,23.4,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,0,"Last 7 games: 8/29, 0 HR","platoon edge; pitcher baseline 8.7% barrel, 11.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.13,43.53,89.5,101.1168,0.3851,0.1569,0.3062,73.19,32.52,35.85,20.14,12.9,0.153,8.71,43.72,90.22,0.3977,0.1595,25.79,242 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,47,8,92,American Family Field,
91,800050,Chase DeLauter,CLE,PIT,2026-07-18T17:10:00Z,Scheduled,3,Jared Jones,683003,R,52.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",35.0,35.7,51.1,92.1,80.0,90.6,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 7.4% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.7,44.3,90.9,101.4348,0.433,0.154,0.345,71.5,18.5,38.7,21.1,11.0,0.17,7.4,38.3,89.7,0.388,0.163,22.3,145 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,47,0,80,Progressive Field,
92,672356,Gabriel Arias,CLE,PIT,2026-07-18T23:10:00Z,Scheduled,6,,,,52.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Hot Hitter/Streak",47.8,41.2,51.1,71.7,60.0,71.2,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,20,2,Hot streak: 2 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.44,47.99,91.46,103.0932,0.4179,0.1864,0.2972,74.68,46.61,37.01,19.89,6.8,0.1724,,,,,,,145 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,47,0,80,Progressive Field,
93,572233,Christian Walker,HOU,BAL,2026-07-18T20:10:00Z,Scheduled,4,Trevor Rogers,669432,L,52.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",43.0,37.7,57.1,90.4,78.0,9.8,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,0,"Last 7 games: 5/27, 0 HR","platoon edge; pitcher baseline 7.0% barrel, 8.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.87,43.51,89.92,101.5356,0.4,0.1736,0.3056,74.24,42.88,43.67,28.21,22.1,0.211,7.04,42.17,89.28,0.4005,0.1545,24.6,156 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,75,0,86,Daikin Park,
94,800050,Chase DeLauter,CLE,PIT,2026-07-18T23:10:00Z,Scheduled,3,,,,51.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Hot Hitter/Streak",35.0,41.2,51.1,92.1,60.0,90.6,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,4,Hot streak: 4 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.7,44.3,90.9,101.4348,0.433,0.154,0.345,71.5,18.5,38.7,21.1,11.0,0.17,,,,,,,145 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,47,0,80,Progressive Field,
95,605141,Mookie Betts,LAD,NYY,2026-07-19T00:08:00Z,Scheduled,4,Ryan Weathers,677960,L,51.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",33.8,50.8,58.7,90.4,78.0,0.8,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,0,"Last 7 games: 3/24, 0 HR","platoon edge; pitcher baseline 9.9% barrel, 13.3 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,7.25,38.04,90.08,98.5765,0.4297,0.1574,0.3314,69.28,7.72,39.82,35.34,13.7,0.1697,9.95,41.71,89.6,0.4327,0.1848,27.16,7 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,35,0,82,Yankee Stadium,
96,677800,Wilyer Abreu,BOS,TB,2026-07-18T20:10:00Z,Scheduled,3,Ian Seymour,693855,L,51.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",52.5,36.1,28.7,92.1,50.0,79.9,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 8.0% barrel, 8.5 HR allowed",fly-ball profile; pitcher allows elevated contact,12.65,42.87,90.31,101.2299,0.4694,0.2152,0.3413,73.89,38.59,37.76,37.17,15.7,0.1926,8.01,36.47,88.35,0.3749,0.1523,30.5,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,,,,Fenway Park,
