rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
219,669364,Xavier Edwards,MIA,MIL,2026-07-19T18:10:00Z,Scheduled,4,Robert Gasser,688107,L,41.1,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",10.9,35.9,55.1,90.4,75.0,24.9,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,0,"Last 7 games: 8/28, 0 HR","switch hitter; pitcher baseline 8.4% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.32,28.98,86.94,96.5679,0.367,0.1012,0.316,68.02,2.61,29.92,21.84,5.1,0.1043,8.37,34.46,88.41,0.3869,0.1656,28.29,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
220,683011,Anthony Volpe,NYY,LAD,2026-07-19T23:20:00Z,Scheduled,7,,,,41.0,Longshot,Watch List,Projected Lineup,21.9,41.2,60.7,59.8,60.0,19.5,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,16,0,"Last 7 games: 4/16, 0 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.95,35.88,88.25,98.8398,0.3427,0.1127,0.2975,71.9,19.85,31.82,22.66,6.4,0.1097,,,,,,,175 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
221,681546,James Outman,DET,LAA,2026-07-19T20:07:00Z,Scheduled,9,Ryan Johnson,696270,R,41.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",28.5,42.5,56.7,40.2,80.0,0.8,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,16,0,"Last 7 games: 2/16, 0 HR","platoon edge; pitcher baseline 8.1% barrel, 7.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.97,35.48,87.16,98.4,0.2943,0.137,0.2328,72.32,20.95,53.36,29.88,3.9,0.1485,8.08,37.96,88.03,0.4402,0.1819,33.67,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,1,84,Angel Stadium,
222,663538,Nico Hoerner,CHC,MIN,2026-07-19T18:20:00Z,Scheduled,6,Zebby Matthews,805673,R,40.9,Longshot,Watch List,Projected Lineup,8.3,57.1,58.3,71.7,50.0,22.4,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,0,"Last 7 games: 7/26, 0 HR","same-side matchup; pitcher baseline 11.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.35,28.69,86.21,96.2678,0.3707,0.0822,0.3199,68.36,1.83,32.87,22.19,4.9,0.0935,11.72,38.8,89.97,0.4547,0.1984,29.76,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
223,680779,Henry Davis,PIT,CLE,2026-07-19T17:40:00Z,Pre-Game,9,Joey Cantillo,676282,L,40.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",37.6,34.0,35.6,40.2,78.0,44.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,17,1,"Last 7 games: 5/17, 1 HR","platoon edge; pitcher baseline 7.5% barrel, 11.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.52,39.43,89.37,100.634,0.3617,0.1571,0.2937,74.32,43.64,51.98,26.98,7.7,0.1544,7.55,38.09,87.96,0.3672,0.1396,28.21,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,80,41,78,Progressive Field,
224,807712,Luke Keaschall,MIN,CHC,2026-07-19T18:20:00Z,Scheduled,8,Shota Imanaga,684007,L,40.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",10.1,53.8,58.3,47.9,78.0,40.3,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,18,0,Contact streak: 7/18 over last 7 games,"platoon edge; pitcher baseline 10.6% barrel, 24.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.73,29.1,84.94,96.5667,0.3486,0.1069,0.3065,68.58,7.94,37.56,26.34,4.0,0.1059,10.62,38.67,88.88,0.4263,0.1954,33.83,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
225,650333,Luis Arraez,SF,SEA,2026-07-19T20:10:00Z,Scheduled,2,Logan Gilbert,669302,R,40.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",7.0,50.9,25.4,95.5,80.0,30.2,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,0,Contact streak: 9/28 over last 7 games,"platoon edge; pitcher baseline 10.0% barrel, 15.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.68,20.2,86.73,94.1007,0.37,0.0837,0.3051,63.09,0.12,30.52,26.7,5.2,0.1189,10.0,42.96,90.59,0.3943,0.1638,29.24,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,,,,T-Mobile Park,
226,543760,Marcus Semien,NYM,PHI,2026-07-19T17:35:00Z,Pre-Game,7,Alan Rangel,660604,R,40.3,Longshot,Watch List,No major boost,26.6,37.6,59.8,64.3,50.0,0.0,Yes,No,7,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,27,0,"Last 7 games: 3/27, 0 HR","same-side matchup; pitcher baseline 8.8% barrel, 2.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.57,34.65,86.76,97.5247,0.4048,0.1558,0.3145,68.61,2.99,46.98,30.81,10.8,0.1284,8.82,35.98,88.78,0.3822,0.1548,30.9,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,84,22,78,Citizens Bank Park,
227,685133,Wade Meckler,LAA,DET,2026-07-19T20:07:00Z,Scheduled,7,Casey Mize,663554,R,40.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",17.4,34.4,56.7,59.8,80.0,45.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,15,0,Contact streak: 7/15 over last 7 games,"platoon edge; pitcher baseline 7.2% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.2,32.3,86.7,96.7402,0.389,0.127,0.322,68.6,2.0,33.3,20.8,2.0,0.109,7.17,38.02,88.95,0.3672,0.142,28.92,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,1,84,Angel Stadium,
228,702616,Jackson Holliday,BAL,HOU,2026-07-19T18:10:00Z,Scheduled,9,Hunter Brown,686613,R,40.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",32.9,23.1,58.1,40.2,80.0,45.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,14,0,Contact streak: 6/14 over last 7 games,"platoon edge; pitcher baseline 6.5% barrel, 8.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.76,38.56,87.82,98.517,0.3851,0.1567,0.321,70.53,7.97,38.14,28.11,8.6,0.154,6.46,36.89,85.47,0.339,0.1346,23.3,171 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,67,0,86,Daikin Park,
229,695731,Braden Montgomery,CWS,TOR,2026-07-19T16:15:00Z,Pre-Game,6,Trey Yesavage,702056,R,40.0,Longshot,Watch List,Platoon Edge,20.2,30.5,45.4,76.2,75.0,34.9,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,1,"Last 7 games: 6/26, 1 HR","switch hitter; pitcher baseline 6.2% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.4,38.6,89.5,99.9841,0.364,0.117,0.3,70.1,9.9,33.0,19.3,3.0,0.179,6.16,43.16,90.15,0.3354,0.1226,24.9,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,77,0,72,Rogers Centre,
230,643289,Mauricio Dubón,ATL,TEX,2026-07-19T17:35:00Z,Pre-Game,5,Nathan Eovaldi,543135,R,39.5,Longshot,Watch List,No major boost,12.2,39.5,52.4,86.4,50.0,30.3,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,30,1,"Last 7 games: 6/30, 1 HR","same-side matchup; pitcher baseline 7.9% barrel, 16.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.65,29.73,85.83,96.4599,0.3737,0.1113,0.3032,68.76,3.19,32.38,24.74,9.1,0.1413,7.89,39.55,88.6,0.393,0.1579,25.32,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,78,23,82,Truist Park,
231,678662,Ezequiel Tovar,COL,CIN,2026-07-19T19:10:00Z,Scheduled,9,Hunter Greene,668881,R,39.5,Longshot,Watch List,"Projected Lineup, Good Environment",29.0,38.6,70.2,40.2,50.0,0.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,21,0,"Last 7 games: 2/21, 0 HR","same-side matchup; pitcher baseline 6.4% barrel, 5.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.48,34.49,87.86,98.9087,0.3864,0.1548,0.2868,71.95,20.29,37.47,30.48,8.3,0.1337,6.41,46.82,91.1,0.3937,0.1416,22.87,40 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,18,0,94,Coors Field,
232,694203,Denzer Guzman,LAA,DET,2026-07-19T20:07:00Z,Scheduled,8,Casey Mize,663554,R,39.4,Longshot,Watch List,Projected Lineup,28.8,34.4,56.7,47.9,50.0,37.8,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,1,"Last 7 games: 6/24, 1 HR","same-side matchup; pitcher baseline 7.2% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.77,39.12,87.34,98.5382,0.3405,0.1239,0.2602,73.43,33.79,44.66,26.92,3.4,0.1474,7.17,38.02,88.95,0.3672,0.142,28.92,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,1,84,Angel Stadium,
233,681351,Logan O'Hoppe,LAA,DET,2026-07-19T20:07:00Z,Scheduled,9,Casey Mize,663554,R,39.3,Longshot,Watch List,"Projected Lineup, Strong Barrel",37.4,34.4,56.7,40.2,50.0,0.8,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,0,"Last 7 games: 3/24, 0 HR","same-side matchup; pitcher baseline 7.2% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.41,40.32,88.31,99.9652,0.3697,0.1571,0.2842,72.14,24.53,45.36,29.49,8.5,0.1118,7.17,38.02,88.95,0.3672,0.142,28.92,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,1,84,Angel Stadium,
234,676391,Ernie Clement,TOR,CWS,2026-07-19T16:15:00Z,Pre-Game,1,Sean Burke,680732,R,39.2,Longshot,Watch List,Premium Lineup Spot,6.6,42.5,45.4,93.2,50.0,48.7,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,31,1,Contact streak: 10/31 over last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 16.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,2.4,23.62,85.62,95.0408,0.3492,0.0909,0.2792,67.46,2.96,42.62,27.55,8.3,0.1301,8.4,38.08,89.11,0.3947,0.1613,30.63,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,77,0,72,Rogers Centre,
235,683011,Anthony Volpe,NYY,LAD,2026-07-19T16:35:00Z,Pre-Game,7,Yoshinobu Yamamoto,808967,R,39.2,Longshot,Watch List,Good Environment,21.9,26.5,74.2,64.3,50.0,19.5,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,16,0,"Last 7 games: 4/16, 0 HR","same-side matchup; pitcher baseline 6.3% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.95,35.88,88.25,98.8398,0.3427,0.1127,0.2975,71.9,19.85,31.82,22.66,6.4,0.1097,6.26,36.48,87.95,0.3425,0.1235,23.22,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
236,808982,Jung Hoo Lee,SF,SEA,2026-07-19T20:10:00Z,Scheduled,5,Logan Gilbert,669302,R,39.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",11.2,50.9,25.4,81.9,80.0,13.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","platoon edge; pitcher baseline 10.0% barrel, 15.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.72,29.97,87.17,96.6188,0.3815,0.094,0.3154,68.37,2.91,39.65,21.89,5.9,0.1291,10.0,42.96,90.59,0.3943,0.1638,29.24,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,,,,T-Mobile Park,
237,680700,Richie Palacios,TB,BOS,2026-07-19T17:35:00Z,Pre-Game,8,Sonny Gray,543243,R,38.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",13.7,37.8,60.2,47.9,80.0,47.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,19,1,"Last 7 games: 6/19, 1 HR","platoon edge; pitcher baseline 8.0% barrel, 14.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.43,31.08,87.17,96.6734,0.3674,0.0997,0.325,68.8,3.03,34.5,20.07,2.4,0.1085,7.98,38.11,89.11,0.3908,0.1467,23.27,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,89,30,68,Fenway Park,
238,806198,Cooper Pratt,MIL,MIA,2026-07-19T18:10:00Z,Scheduled,8,Eury Pérez,691587,R,38.8,Longshot,Watch List,Projected Lineup,16.6,52.4,55.1,47.9,50.0,25.8,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,0,"Last 7 games: 7/24, 0 HR","same-side matchup; pitcher baseline 11.5% barrel, 12.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.6,31.3,88.1,97.7767,0.389,0.098,0.349,70.4,10.1,34.3,17.9,0.0,0.061,11.52,41.11,88.75,0.3961,0.1847,31.43,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
239,677587,Brayan Rocchio,CLE,PIT,2026-07-19T17:40:00Z,Pre-Game,4,Paul Skenes,694973,R,38.6,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",13.9,23.7,35.6,94.9,75.0,58.7,Yes,No,2,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 4 vs RotoWire 2,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 6.0% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.95,32.84,86.95,97.4493,0.3622,0.1067,0.3048,70.14,7.85,44.13,23.48,7.1,0.1224,6.01,38.21,87.81,0.3203,0.1176,24.06,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,80,41,78,Progressive Field,
240,696285,Jacob Young,WSH,ATH,2026-07-19T20:05:00Z,Scheduled,6,Jacob Lopez,682052,L,38.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",20.5,21.1,59.4,71.7,78.0,16.1,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,0,"Last 7 games: 5/22, 0 HR","platoon edge; pitcher baseline 5.0% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.4,35.53,88.37,98.4751,0.3689,0.1139,0.3012,69.07,2.37,34.72,23.65,6.2,0.1197,4.99,31.52,85.57,0.3564,0.1331,32.41,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,20,0,92,Sutter Health Park,
241,802415,Chandler Simpson,TB,BOS,2026-07-19T17:35:00Z,Pre-Game,5,Sonny Gray,543243,R,38.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",0.4,37.8,60.2,81.9,80.0,32.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,0,Contact streak: 9/27 over last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 14.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.0,15.2,84.16,93.2079,0.3066,0.0382,0.2739,64.76,0.37,27.01,12.09,0.0,0.0584,7.98,38.11,89.11,0.3908,0.1467,23.27,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,89,30,68,Fenway Park,
242,689414,Liam Hicks,MIA,MIL,2026-07-19T18:10:00Z,Scheduled,3,Robert Gasser,688107,L,38.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",9.0,36.6,55.1,92.1,50.0,21.1,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,0,"Last 7 games: 6/23, 0 HR","same-side matchup; pitcher baseline 8.4% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.6,29.31,85.09,96.5938,0.3514,0.1018,0.3122,68.17,3.86,42.66,23.17,10.9,0.1452,8.37,34.46,88.41,0.3869,0.1656,28.29,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
243,620443,Luis Torrens,NYM,PHI,2026-07-19T17:35:00Z,Pre-Game,9,Alan Rangel,660604,R,38.4,Longshot,Watch List,No major boost,24.0,37.6,59.8,44.8,50.0,34.4,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,1,"Last 7 games: 5/22, 1 HR","same-side matchup; pitcher baseline 8.8% barrel, 2.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.08,39.42,88.5,98.9512,0.3609,0.1247,0.2911,70.52,8.62,30.73,17.4,2.9,0.105,8.82,35.98,88.78,0.3822,0.1548,30.9,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,84,22,78,Citizens Bank Park,
244,691594,Javier Sanoja,MIA,MIL,2026-07-19T18:10:00Z,Scheduled,6,Robert Gasser,688107,L,38.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",10.4,36.6,55.1,71.7,78.0,16.1,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,0,"Last 7 games: 5/22, 0 HR","platoon edge; pitcher baseline 8.4% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.52,32.62,87.66,97.5221,0.3259,0.0725,0.2757,69.14,6.6,41.09,17.36,3.9,0.1383,8.37,34.46,88.41,0.3869,0.1656,28.29,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
245,695734,Daylen Lile,WSH,ATH,2026-07-19T20:05:00Z,Scheduled,7,Jacob Lopez,682052,L,38.2,Longshot,Watch List,Projected Lineup,30.2,21.1,59.4,59.8,50.0,28.1,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,1,"Last 7 games: 5/27, 1 HR","same-side matchup; pitcher baseline 5.0% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.02,36.6,88.27,98.6513,0.4259,0.1558,0.3263,70.32,6.84,41.01,31.57,10.4,0.1703,4.99,31.52,85.57,0.3564,0.1331,32.41,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,20,0,92,Sutter Health Park,
246,702284,Cole Young,SEA,SF,2026-07-19T20:10:00Z,Scheduled,8,Robbie Ray,592662,L,38.2,Longshot,Watch List,Projected Lineup,25.7,51.3,25.4,47.9,50.0,48.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.5% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.32,36.7,88.16,98.9687,0.4033,0.1408,0.3222,71.68,22.86,43.52,26.87,9.6,0.1304,9.46,40.36,89.67,0.4137,0.1821,35.97,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,,,,T-Mobile Park,
247,665923,Esteury Ruiz,MIA,MIL,2026-07-19T18:10:00Z,Scheduled,8,Robert Gasser,688107,L,38.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",19.2,36.6,55.1,47.9,78.0,19.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,12,0,"Last 7 games: 3/12, 0 HR","platoon edge; pitcher baseline 8.4% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.7,27.37,84.58,95.8942,0.3412,0.1449,0.2959,71.45,16.28,44.45,27.37,3.1,0.1997,8.37,34.46,88.41,0.3869,0.1656,28.29,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
248,696135,Kahlil Watson,CLE,PIT,2026-07-19T17:40:00Z,Pre-Game,6,Paul Skenes,694973,R,37.9,Longshot,Watch List,Platoon Edge,24.2,24.8,35.6,76.2,80.0,14.6,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 6 vs RotoWire 5,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","platoon edge; pitcher baseline 6.0% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.5,30.2,88.9,97.5904,0.325,0.125,0.241,72.8,26.2,35.8,26.4,1.0,0.084,6.01,38.21,87.81,0.3203,0.1176,24.06,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,80,41,78,Progressive Field,
