rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
137,691723,Coby Mayo,BAL,LAA,2026-06-24T20:07:00Z,Pre-Game,7,José Soriano,667755,R,46.9,Longshot,Watch List,Strong Barrel,42.5,36.8,63.2,64.3,50.0,21.8,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,21,1,"Last 7 games: 3/21, 1 HR","same-side matchup; pitcher baseline 8.4% barrel, 10.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.17,44.4,90.17,102.6339,0.3707,0.1649,0.2862,75.26,53.68,50.32,31.59,10.3,0.1822,8.39,40.78,89.16,0.3726,0.1355,20.5,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
138,592663,J.T. Realmuto,PHI,WSH,2026-06-24T22:45:00Z,Scheduled,7,Miles Mikolas,571945,R,46.9,Longshot,Watch List,Projected Lineup,30.4,59.5,45.7,59.8,50.0,57.6,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.6% barrel, 19.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.14,40.18,89.3,99.3289,0.3942,0.1426,0.3181,72.77,30.78,41.11,27.13,7.1,0.1235,10.6,41.24,89.51,0.4906,0.2214,28.49,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
139,673548,Seiya Suzuki,CHC,NYM,2026-06-24T17:10:00Z,In Progress,4,Nolan McLean,690997,R,46.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",45.6,24.3,40.8,94.9,50.0,38.3,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 4 vs RotoWire 3,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,0,Contact streak: 9/24 over last 7 games,"same-side matchup; pitcher baseline 6.5% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.0,43.38,90.04,101.5774,0.4489,0.1928,0.3443,73.12,33.77,42.18,28.47,16.6,0.191,6.53,37.8,87.75,0.3311,0.1173,20.65,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
140,666182,Bo Bichette,NYM,CHC,2026-06-24T17:10:00Z,In Progress,3,Javier Assad,665871,R,46.7,Longshot,Watch List,Premium Lineup Spot,36.6,33.4,40.8,96.6,50.0,50.3,Yes,No,2,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 3 vs RotoWire 2,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 5.1% barrel, 5.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.55,46.0,90.65,101.5939,0.4443,0.1559,0.3383,69.73,13.39,25.58,23.51,11.7,0.1405,5.11,44.81,89.27,0.4116,0.146,24.96,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
141,665862,Jazz Chisholm,NYY,DET,2026-06-24T22:40:00Z,Scheduled,6,Tarik Skubal,669373,L,46.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Hot Hitter/Streak",43.3,29.6,47.1,71.7,50.0,73.0,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 6.8% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.94,41.34,89.84,100.2478,0.4082,0.1889,0.3145,73.27,33.36,53.66,29.98,17.7,0.2019,6.77,38.88,87.99,0.3692,0.1219,24.15,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
142,701678,Hao-Yu Lee,DET,NYY,2026-06-24T22:40:00Z,Scheduled,7,Ryan Weathers,677960,L,46.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",29.0,54.7,47.1,59.8,78.0,27.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,0,"Last 7 games: 6/20, 0 HR","platoon edge; pitcher baseline 11.1% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.9,30.4,88.0,98.0437,0.376,0.154,0.271,70.4,13.7,29.1,34.2,2.0,0.119,11.07,41.64,89.25,0.4362,0.1974,29.26,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
143,677594,Julio Rodriguez,SEA,PIT,2026-06-24T22:40:00Z,Scheduled,3,Braxton Ashcraft,677952,R,46.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",47.9,23.7,42.3,92.1,50.0,24.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,1,"Last 7 games: 4/25, 1 HR","same-side matchup; pitcher baseline 5.1% barrel, 6.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.52,44.99,90.54,102.7763,0.4741,0.2069,0.3447,76.54,66.28,35.9,25.7,19.4,0.1888,5.12,38.22,88.98,0.3346,0.1115,24.69,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
144,669004,MJ Melendez,NYM,CHC,2026-06-24T23:10:00Z,Scheduled,8,Shota Imanaga,684007,L,46.3,Longshot,Watch List,"Projected Lineup, Strong Barrel",47.9,55.0,40.8,47.9,50.0,0.0,No,Yes,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,12,0,"Last 7 games: 1/12, 0 HR","same-side matchup; pitcher baseline 10.8% barrel, 21.2 HR allowed",lift-pull EV profile; pitcher allows elevated contact,10.69,51.85,93.07,101.7045,0.2967,0.1443,0.2556,73.71,35.86,53.66,43.02,3.1,0.1421,10.76,39.86,89.16,0.4228,0.194,34.04,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
145,676356,Jonny DeLuca,TB,KC,2026-06-24T22:40:00Z,Scheduled,2,Noah Cameron,702070,L,46.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",14.2,41.5,56.1,95.5,78.0,54.4,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.3% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.05,30.4,85.39,97.5027,0.3577,0.1096,0.2775,73.03,30.27,44.62,23.67,2.8,0.1629,8.26,38.66,88.46,0.4331,0.1723,25.54,275 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,69,1,86,Tropicana Field,
146,656555,Rhys Hoskins,CLE,CWS,2026-06-24T18:10:00Z,Delayed Start,5,Erick Fedde,607200,R,46.1,Longshot,Watch List,Strong Barrel,35.2,44.9,41.0,86.4,50.0,18.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,24,1,"Last 7 games: 2/24, 1 HR","same-side matchup; pitcher baseline 8.2% barrel, 15.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.58,41.71,88.73,99.6428,0.3281,0.1445,0.2951,71.63,17.02,55.53,30.91,8.5,0.1783,8.25,39.52,88.94,0.4372,0.1762,28.21,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
147,553993,Eugenio Suarez,CIN,MIL,2026-06-24T23:10:00Z,Scheduled,6,Shane Drohan,675660,L,46.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",32.4,29.9,61.3,71.7,78.0,36.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.89,34.02,88.03,99.1876,0.3657,0.1645,0.2766,71.67,19.15,45.93,30.19,19.6,0.1958,8.1,36.0,87.3,0.351,0.127,28.7,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
148,665161,Jeremy Pena,HOU,TOR,2026-06-24T23:07:00Z,Scheduled,1,Trey Yesavage,702056,R,45.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Hot Hitter/Streak",27.6,28.3,55.9,88.7,50.0,93.3,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 5.7% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.54,38.77,87.5,99.3575,0.4355,0.1438,0.3452,72.16,12.9,47.53,27.37,9.3,0.1688,5.67,43.09,90.22,0.3263,0.1163,23.71,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
149,605141,Mookie Betts,LAD,MIN,2026-06-24T23:40:00Z,Scheduled,4,Joe Ryan,657746,R,45.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",32.2,49.8,27.1,90.4,50.0,43.2,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,1,"Last 7 games: 8/28, 1 HR","same-side matchup; pitcher baseline 10.7% barrel, 13.4 HR allowed",fly-ball profile; pitcher allows elevated contact,7.11,35.87,89.59,98.174,0.4241,0.1546,0.33,69.35,7.93,39.4,37.37,11.6,0.1613,10.73,42.67,89.85,0.3725,0.1614,30.03,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
150,805999,A.J. Ewing,NYM,CHC,2026-06-24T23:10:00Z,Scheduled,2,Shota Imanaga,684007,L,45.8,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",23.3,55.0,40.8,95.5,50.0,17.7,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 2 vs RotoWire 9,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,0,"Last 7 games: 5/21, 0 HR","same-side matchup; pitcher baseline 10.8% barrel, 21.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.5,40.4,88.7,99.8746,0.398,0.121,0.335,70.4,12.0,32.6,21.3,2.0,0.11,10.76,39.86,89.16,0.4228,0.194,34.04,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
151,681082,Bryson Stott,PHI,WSH,2026-06-24T22:45:00Z,Scheduled,9,Miles Mikolas,571945,R,45.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",28.2,59.5,45.7,40.2,80.0,50.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"platoon edge; pitcher baseline 10.6% barrel, 19.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.5,36.85,88.79,98.7572,0.4028,0.1495,0.3151,69.82,5.63,36.06,28.78,8.8,0.1536,10.6,41.24,89.51,0.4906,0.2214,28.49,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
152,650489,Willi Castro,COL,BOS,2026-06-24T19:10:00Z,Pre-Game,1,Ranger Suarez,624133,L,45.7,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",28.6,18.2,69.7,93.2,75.0,32.9,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,1,"Last 7 games: 5/23, 1 HR","switch hitter; pitcher baseline 5.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.08,40.87,88.17,100.0519,0.3715,0.1351,0.3074,72.44,23.9,43.02,31.04,7.5,0.1344,5.64,32.08,86.71,0.3454,0.111,23.82,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
153,694249,Cole Carrigg,COL,BOS,2026-06-24T19:10:00Z,Pre-Game,5,Ranger Suarez,624133,L,45.7,Longshot,Watch List,Platoon Edge,30.7,18.2,69.7,86.4,75.0,37.8,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,1,"Last 7 games: 5/20, 1 HR","switch hitter; pitcher baseline 5.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.8,35.3,84.2,98.0075,0.403,0.179,0.342,74.4,44.9,52.9,32.4,3.0,0.273,5.64,32.08,86.71,0.3454,0.111,23.82,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
154,665750,Leody Taveras,BAL,LAA,2026-06-24T20:07:00Z,Pre-Game,3,José Soriano,667755,R,45.6,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",18.0,35.7,63.2,96.6,75.0,26.4,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,0,"Last 7 games: 8/27, 0 HR","switch hitter; pitcher baseline 8.4% barrel, 10.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.93,32.75,87.8,98.6544,0.3314,0.1068,0.2754,72.32,24.21,33.23,22.84,2.3,0.1144,8.39,40.78,89.16,0.3726,0.1355,20.5,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
155,701162,Ben Malgeri,DET,NYY,2026-06-24T22:40:00Z,Scheduled,8,Ryan Weathers,677960,L,45.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",28.5,54.7,47.1,47.9,78.0,45.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,1,2,3,0,Contact streak: 2/3 over last 1 games,"platoon edge; pitcher baseline 11.1% barrel, 13.3 HR allowed",EV profile; pitcher fly-ball pressure modest,0.0,33.3,93.3,95.7479,0.707,0.116,0.566,67.1,0.0,0.0,0.0,0.0,0.0,11.07,41.64,89.25,0.4362,0.1974,29.26,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
156,665019,Kody Clemens,MIN,LAD,2026-06-24T23:40:00Z,Scheduled,3,Shohei Ohtani,660271,R,45.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",51.6,11.8,27.1,92.1,80.0,29.4,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,31,1,"Last 7 games: 6/31, 1 HR","platoon edge; pitcher baseline 3.7% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.42,45.29,91.99,101.5863,0.4552,0.202,0.3338,71.85,13.54,43.0,31.36,13.4,0.2196,3.68,34.51,87.1,0.2989,0.0933,22.51,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
157,683146,Brett Baty,NYM,CHC,2026-06-24T23:10:00Z,Scheduled,6,Shota Imanaga,684007,L,45.4,Longshot,Watch List,Projected Lineup,34.9,55.0,40.8,71.7,50.0,0.0,No,Yes,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,12,0,"Last 7 games: 1/12, 0 HR","same-side matchup; pitcher baseline 10.8% barrel, 21.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.77,40.39,89.37,100.7133,0.3835,0.1518,0.3039,74.66,50.04,36.03,22.39,7.5,0.1159,10.76,39.86,89.16,0.4228,0.194,34.04,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
158,656537,Derek Hill,PHI,WSH,2026-06-24T22:45:00Z,Scheduled,8,Miles Mikolas,571945,R,45.3,Longshot,Watch List,"Projected Lineup, Strong Barrel",34.5,59.5,45.7,47.9,50.0,32.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,12,0,Contact streak: 4/12 over last 7 games,"same-side matchup; pitcher baseline 10.6% barrel, 19.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.01,38.9,90.22,99.781,0.374,0.1423,0.2929,72.08,20.47,37.87,21.45,3.7,0.1316,10.6,41.24,89.51,0.4906,0.2214,28.49,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
159,593428,Xander Bogaerts,SD,ATL,2026-06-25T00:40:00Z,Scheduled,4,Martín Pérez,527048,L,45.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",26.9,39.2,43.6,90.4,78.0,16.1,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,0,"Last 7 games: 5/22, 0 HR","platoon edge; pitcher baseline 9.0% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.55,37.52,88.23,99.5193,0.3871,0.1383,0.3207,72.06,25.51,47.02,23.76,8.9,0.1147,8.98,38.14,88.2,0.4094,0.1625,24.41,303 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,71,1,73,Petco Park,
160,677942,Blaze Alexander,BAL,LAA,2026-06-24T20:07:00Z,Pre-Game,9,José Soriano,667755,R,45.2,Longshot,Watch List,No major boost,40.0,36.8,63.2,44.8,50.0,59.0,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,23,1,Contact streak: 9/23 over last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 10.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.67,45.3,91.81,100.475,0.4293,0.1535,0.3365,72.38,25.67,33.74,22.13,4.2,0.1397,8.39,40.78,89.16,0.3726,0.1355,20.5,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
161,664770,Nathan Lukes,TOR,HOU,2026-06-24T23:07:00Z,Scheduled,2,Mike Burrows,681347,R,45.1,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",9.3,47.0,55.9,95.5,80.0,36.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,1,"Last 7 games: 5/21, 1 HR","platoon edge; pitcher baseline 9.6% barrel, 16.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.0,30.7,86.78,97.0978,0.3591,0.0917,0.301,67.51,4.42,33.24,18.29,5.0,0.1156,9.61,39.2,88.36,0.4341,0.1759,27.05,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
162,677649,Ezequiel Duran,TEX,MIA,2026-06-24T16:10:00Z,In Progress,6,Eury Pérez,691587,R,45.0,Longshot,Watch List,No major boost,19.0,62.3,43.0,76.2,50.0,43.7,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 13.2% barrel, 11.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.84,35.66,88.1,99.041,0.3454,0.1027,0.2883,72.34,24.76,35.45,19.34,4.2,0.1313,13.2,43.7,89.52,0.4318,0.2085,32.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
163,672724,Oswald Peraza,LAA,BAL,2026-06-24T20:07:00Z,Pre-Game,7,Trey Gibson,694346,R,45.0,Longshot,Watch List,No major boost,27.3,49.7,63.2,64.3,50.0,21.1,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,0,"Last 7 games: 6/23, 0 HR","same-side matchup; pitcher baseline 9.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.17,38.17,87.24,100.1427,0.3683,0.1351,0.2865,72.62,26.64,36.9,21.01,6.4,0.1371,9.6,42.9,90.7,0.469,0.186,20.2,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
164,642086,Dominic Smith,ATL,SD,2026-06-25T00:40:00Z,Scheduled,5,JP Sears,676664,L,45.0,Longshot,Watch List,Projected Lineup,26.5,54.1,43.6,81.9,50.0,15.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,18,0,"Last 7 games: 4/18, 0 HR","same-side matchup; pitcher baseline 9.4% barrel, 30.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.37,35.08,87.7,98.3162,0.4253,0.1555,0.3242,68.4,4.94,33.57,30.43,5.7,0.1421,9.4,39.4,89.2,0.446,0.205,36.6,303 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,71,1,73,Petco Park,
165,657136,Connor Wong,BOS,COL,2026-06-24T19:10:00Z,Pre-Game,8,Kyle Freeland,607536,L,44.9,Longshot,Watch List,Platoon Edge,16.3,57.0,69.7,52.4,78.0,19.5,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,16,0,"Last 7 games: 4/16, 0 HR","platoon edge; pitcher baseline 9.3% barrel, 16.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.08,35.83,86.55,98.9199,0.3412,0.1027,0.3017,72.37,23.62,40.03,22.16,0.0,0.0802,9.33,45.06,90.96,0.4835,0.1896,28.59,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
166,666126,Carlos Cortes,ATH,SF,2026-06-25T01:45:00Z,Scheduled,6,Tyler Mahle,641816,R,44.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",36.1,39.1,40.8,71.7,80.0,0.0,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,22,0,"Last 7 games: 1/22, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 9.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.57,41.34,89.73,100.1214,0.4423,0.1651,0.3434,70.75,14.11,30.2,23.29,5.4,0.1822,8.28,36.12,88.92,0.4067,0.1593,28.45,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
