rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
11,691718,Pete Crow-Armstrong,CHC,AZ,2026-08-26T01:40:00Z,Scheduled,1,Brandon Pfaadt,694297,R,60.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",54.3,40.8,59.2,88.7,80.0,83.6,50.0,,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,5,Hot streak: 5 HR in last 7 games,"platoon edge; pitcher baseline 8.3% barrel, 15.5 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.68,46.36,89.85,101.4421,0.4729,0.2253,0.3476,74.17,43.69,49.6,36.06,32.4,0.2634,8.31,38.24,89.19,0.4107,0.1603,22.71,248 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,19,0,106,Chase Field,,,,,,,,,,,
12,695491,Joshua Báez,STL,BAL,2026-08-25T23:45:00Z,Pre-Game,5,Chris Bassitt,605135,R,59.5,Longshot,Watch List,"Elite Power, Strong Barrel",89.6,27.9,41.6,86.4,50.0,18.3,50.0,,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,22,1,"Last 7 games: 2/22, 1 HR","same-side matchup; pitcher baseline 5.6% barrel, 11.5 HR allowed",EV profile; pitcher fly-ball pressure modest,21.7,56.5,95.2,103.6094,0.534,0.321,0.341,78.3,80.6,26.1,47.8,4.0,0.333,5.63,36.04,87.84,0.4084,0.1329,22.09,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,75,21,74,Busch Stadium,,,,,,,,,,,
13,680664,Eduardo Valencia,DET,TB,2026-08-25T22:40:00Z,Pre-Game,5,Ian Seymour,693855,L,59.4,Longshot,Watch List,"Strong Barrel, Platoon Edge",70.4,43.1,36.6,86.4,78.0,34.4,50.0,,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,1,"Last 7 games: 5/22, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,21.3,51.1,90.2,102.3181,0.52,0.276,0.333,73.2,30.0,36.2,27.7,6.0,0.364,9.34,37.24,88.42,0.3949,0.1677,29.52,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,52,1,72,Comerica Park,,,,,,,,,,,
14,699013,Esmerlyn Valdez,PIT,SD,2026-08-26T01:40:00Z,Scheduled,4,Michael King,650633,R,59.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",72.5,41.0,48.1,90.4,50.0,30.3,50.0,,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","same-side matchup; pitcher baseline 9.4% barrel, 16.2 HR allowed",EV profile; pitcher fly-ball pressure modest,21.7,49.6,92.1,103.0038,0.455,0.253,0.341,74.9,51.8,36.5,42.6,15.0,0.292,9.37,34.11,87.31,0.4095,0.173,27.82,252 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,74,1,82,Petco Park,,,,,,,,,,,
15,621439,Byron Buxton,MIN,ATH,2026-08-26T01:40:00Z,Scheduled,2,Gage Jump,695611,L,59.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",64.3,32.1,62.9,95.5,78.0,19.5,50.0,,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,0,"Last 7 games: 6/24, 0 HR","platoon edge; pitcher baseline 6.1% barrel, 9.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,16.44,48.83,90.89,102.2254,0.4986,0.2492,0.3465,74.37,43.46,48.38,33.58,28.0,0.2674,6.1,38.7,89.2,0.392,0.133,26.1,229 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,17,0,95,Sutter Health Park,,,,,,,,,,,
16,694192,Jackson Chourio,MIL,NYM,2026-08-25T23:10:00Z,Pre-Game,1,Zac Thornton,804267,L,59.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",50.9,48.3,59.8,93.2,78.0,40.9,50.0,,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,28,0,Contact streak: 11/28 over last 7 games,"platoon edge; pitcher baseline 9.4% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.01,45.52,91.05,101.9189,0.4589,0.2042,0.3301,74.25,43.61,30.38,28.01,18.2,0.186,9.4,40.9,89.2,0.455,0.187,28.9,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,41,0,74,Citi Field,,,,,,,,,,,
17,687263,Zach Neto,LAA,CLE,2026-08-26T01:38:00Z,Scheduled,1,Gavin Williams,668909,R,59.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",47.8,56.2,59.7,88.7,50.0,81.7,50.0,,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,15,32,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.9% barrel, 24.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.32,42.33,89.95,100.2815,0.4299,0.209,0.316,71.33,13.83,47.2,34.4,23.2,0.203,10.89,46.68,90.26,0.4071,0.1789,25.86,223 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,39,1,92,Angel Stadium,,,,,,,,,,,
18,700250,Ben Rice,NYY,HOU,2026-08-25T23:05:00Z,Pre-Game,2,Ethan Pecko,814490,R,58.4,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",64.3,10.8,75.2,100.0,80.0,52.0,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 0.0% barrel, 0.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,14.98,50.85,92.53,102.5716,0.5173,0.2513,0.3756,72.91,28.36,46.29,30.32,31.6,0.2664,0.0,20.0,85.1,0.261,0.088,50.0,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,39,2,76,Yankee Stadium,,,,,,,,,,,
19,677951,Bobby Witt Jr.,KC,TOR,2026-08-25T23:07:00Z,Pre-Game,2,Max Scherzer,453286,R,58.4,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",56.3,48.1,38.4,100.0,50.0,79.8,50.0,,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.3% barrel, 14.1 HR allowed",EV profile; pitcher allows elevated contact,11.87,50.6,92.74,103.6387,0.5087,0.2094,0.3776,73.88,41.67,30.1,26.78,18.1,0.1822,10.3,34.0,87.46,0.4477,0.2006,32.27,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,77,6,66,Rogers Centre,,,,,,,,,,,
20,691723,Coby Mayo,BAL,STL,2026-08-25T23:45:00Z,Pre-Game,3,Matthew Liberatore,669461,L,58.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",49.6,53.4,41.6,92.1,78.0,57.8,50.0,,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.5% barrel, 20.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.71,44.96,90.73,102.7044,0.4106,0.195,0.3037,75.33,54.67,50.11,33.9,15.2,0.2088,9.48,41.52,90.39,0.4482,0.1815,29.01,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,75,21,74,Busch Stadium,,,,,,,,,,,
