rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
11,687515,Colby Thomas,ATH,LAD,2026-07-02T01:40:00Z,Pre-Game,3,,,,59.8,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",51.4,41.2,74.4,96.6,60.0,56.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,2,Hot streak: 2 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.46,40.13,90.94,101.337,0.4208,0.2145,0.288,75.29,53.68,38.16,38.2,4.6,0.1801,,,,,,,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,33,0,87,Sutter Health Park,
12,672640,Otto Lopez,MIA,COL,2026-07-02T00:40:00Z,Warmup,1,Kyle Freeland,607536,L,59.7,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",33.6,62.5,66.7,93.2,78.0,70.4,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.03,41.66,89.41,100.5831,0.4424,0.1573,0.3342,71.98,24.8,32.23,22.78,9.4,0.1437,10.66,45.13,90.89,0.4968,0.2029,29.64,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,13,1,88,Coors Field,
13,669127,Shea Langeliers,ATH,LAD,2026-07-02T01:40:00Z,Pre-Game,1,,,,59.0,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",56.8,41.2,74.4,93.2,60.0,14.1,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.4,43.78,91.32,102.2699,0.4959,0.2323,0.3504,74.85,49.54,39.53,31.73,22.6,0.2359,,,,,,,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,33,0,87,Sutter Health Park,
14,518692,Freddie Freeman,LAD,ATH,2026-07-02T01:40:00Z,Pre-Game,3,J.T. Ginn,669372,R,57.9,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",49.1,31.3,74.4,96.6,80.0,45.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,14,28,0,Contact streak: 14/28 over last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 11.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.24,45.7,90.76,101.0097,0.4985,0.2112,0.378,70.25,8.33,36.05,29.1,16.3,0.2028,7.14,38.55,87.63,0.374,0.1379,22.73,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,33,0,87,Sutter Health Park,
15,669477,Casey Schmitt,SF,AZ,2026-07-02T01:40:00Z,Pre-Game,2,Zac Gallen,668678,R,57.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",49.8,59.3,56.2,100.0,50.0,0.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,23,0,"Last 7 games: 2/23, 0 HR","same-side matchup; pitcher baseline 10.1% barrel, 19.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.8,44.01,89.78,100.7861,0.499,0.2122,0.3539,72.19,25.64,40.71,32.52,14.8,0.199,10.05,43.63,90.38,0.4907,0.2018,28.69,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,6,0,99,Chase Field,
16,671218,Heliot Ramos,SF,AZ,2026-07-02T01:40:00Z,Pre-Game,5,Zac Gallen,668678,R,57.2,Longshot,Watch List,Strong Barrel,50.5,59.3,56.2,86.4,50.0,25.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,1,"Last 7 games: 4/24, 1 HR","same-side matchup; pitcher baseline 10.1% barrel, 19.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.72,48.66,91.8,103.0202,0.4471,0.1834,0.3284,72.6,28.74,35.62,23.51,9.8,0.1594,10.05,43.63,90.38,0.4907,0.2018,28.69,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,6,0,99,Chase Field,
17,606466,Ketel Marte,AZ,SF,2026-07-02T01:40:00Z,Pre-Game,1,Trevor McDonald,686790,R,56.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",55.6,23.0,56.2,93.2,75.0,79.9,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,5,Hot streak: 5 HR in last 7 games,"switch hitter; pitcher baseline 4.5% barrel, 3.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.17,46.58,91.22,103.0783,0.5235,0.2273,0.3809,74.6,45.64,50.45,27.99,20.3,0.2249,4.5,40.0,89.3,0.3662,0.1178,15.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,6,0,99,Chase Field,
18,683357,Owen Caissie,MIA,COL,2026-07-02T00:40:00Z,Warmup,9,Kyle Freeland,607536,L,55.6,Longshot,Watch List,"Strong Barrel, Hot Hitter/Streak",48.4,62.5,66.7,44.8,50.0,77.0,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,18,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.91,39.25,90.31,100.6496,0.3866,0.1783,0.2845,74.87,53.8,30.41,30.41,7.3,0.1897,10.66,45.13,90.89,0.4968,0.2029,29.64,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,13,1,88,Coors Field,
19,682998,Corbin Carroll,AZ,SF,2026-07-02T01:40:00Z,Pre-Game,3,Trevor McDonald,686790,R,53.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",57.5,23.4,56.2,96.6,80.0,4.2,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,0,"Last 7 games: 4/27, 0 HR","platoon edge; pitcher baseline 4.5% barrel, 3.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.96,48.15,91.75,102.5815,0.4891,0.225,0.3629,75.33,56.45,44.85,28.71,18.4,0.2589,4.5,40.0,89.3,0.3662,0.1178,15.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,6,0,99,Chase Field,
20,665923,Esteury Ruiz,MIA,COL,2026-07-02T00:40:00Z,Warmup,2,Kyle Freeland,607536,L,53.1,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",19.2,62.5,66.7,100.0,78.0,15.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,9,0,"Last 7 games: 2/9, 0 HR","platoon edge; pitcher baseline 10.7% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.21,27.79,84.79,95.7263,0.344,0.1463,0.2868,71.38,15.51,45.15,27.79,3.1,0.2221,10.66,45.13,90.89,0.4968,0.2029,29.64,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,13,1,88,Coors Field,
