rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
11,673548,Seiya Suzuki,CHC,SD,2026-07-01T00:05:00Z,Warmup,3,JP Sears,676664,L,64.4,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",44.9,61.4,76.8,96.6,78.0,54.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.1% barrel, 9.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.79,43.24,90.04,101.3373,0.4412,0.19,0.3373,73.12,33.98,43.09,28.96,18.0,0.198,11.08,39.05,89.06,0.4824,0.2288,45.98,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,64,0,88,Wrigley Field,
12,691718,Pete Crow-Armstrong,CHC,SD,2026-07-01T00:05:00Z,Warmup,1,JP Sears,676664,L,62.7,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",54.1,61.4,76.8,93.2,50.0,20.9,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","same-side matchup; pitcher baseline 11.1% barrel, 9.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.63,47.97,90.48,101.9444,0.4813,0.226,0.3511,74.17,43.97,48.62,34.1,21.2,0.2277,11.08,39.05,89.06,0.4824,0.2288,45.98,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,64,0,88,Wrigley Field,
13,592518,Manny Machado,SD,CHC,2026-07-01T00:05:00Z,Warmup,3,Matthew Boyd,571510,L,61.6,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",47.6,45.5,76.8,96.6,78.0,57.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 7.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.94,45.55,90.8,101.7609,0.4376,0.1946,0.3284,74.57,43.84,40.78,26.54,18.6,0.1976,9.14,46.4,89.06,0.4183,0.1699,22.0,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,64,0,88,Wrigley Field,
14,669127,Shea Langeliers,ATH,LAD,2026-07-01T01:40:00Z,Pre-Game,2,Justin Wrobleski,680736,L,61.3,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",56.5,41.1,74.9,100.0,78.0,9.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,0,"Last 7 games: 5/27, 0 HR","platoon edge; pitcher baseline 6.5% barrel, 6.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.26,43.85,91.32,102.2836,0.4959,0.2323,0.3511,74.85,49.47,39.6,31.45,22.6,0.238,6.53,45.35,90.95,0.4101,0.1472,28.35,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,26,0,88,Sutter Health Park,
15,665487,Fernando Tatis Jr.,SD,CHC,2026-07-01T00:05:00Z,Warmup,1,Matthew Boyd,571510,L,61.1,Tier 3,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",50.4,45.5,76.8,93.2,78.0,39.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,31,1,"Last 7 games: 8/31, 1 HR","platoon edge; pitcher baseline 9.1% barrel, 7.1 HR allowed",EV profile; pitcher fly-ball pressure modest,10.79,52.92,92.39,104.2272,0.4537,0.1687,0.3609,75.19,55.79,30.81,21.17,9.6,0.1108,9.14,46.4,89.06,0.4183,0.1699,22.0,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,64,0,88,Wrigley Field,
16,665019,Kody Clemens,MIN,HOU,2026-07-01T00:10:00Z,Warmup,3,Mike Burrows,681347,R,60.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",53.8,45.4,58.6,96.6,80.0,36.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.2% barrel, 17.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,12.42,47.18,92.34,101.7508,0.4622,0.2083,0.3366,71.92,13.96,42.86,32.27,14.8,0.2273,9.19,39.13,88.22,0.425,0.1717,27.68,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,72,0,87,Daikin Park,
17,664034,Ty France,SD,CHC,2026-07-01T00:05:00Z,Warmup,5,Matthew Boyd,571510,L,59.9,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",45.1,45.5,76.8,86.4,78.0,68.7,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,18,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 7.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.85,46.58,90.62,101.4062,0.4397,0.1926,0.3238,71.63,16.94,35.45,22.52,9.1,0.201,9.14,46.4,89.06,0.4183,0.1699,22.0,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,64,0,88,Wrigley Field,
18,518692,Freddie Freeman,LAD,ATH,2026-07-01T01:40:00Z,Pre-Game,3,Jeffrey Springs,605488,L,59.9,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",48.2,48.0,74.9,96.6,50.0,63.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,28,1,Contact streak: 13/28 over last 7 games,"same-side matchup; pitcher baseline 9.2% barrel, 23.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.82,45.7,90.76,100.9965,0.4929,0.2098,0.3745,70.25,8.4,36.19,29.1,16.3,0.2021,9.22,36.6,88.02,0.4373,0.1925,32.72,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,26,0,88,Sutter Health Park,
19,606192,Teoscar Hernández,LAD,ATH,2026-07-01T01:40:00Z,Pre-Game,5,Jeffrey Springs,605488,L,59.7,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",45.4,48.0,74.9,86.4,78.0,56.6,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,1,Contact streak: 9/24 over last 7 games,"platoon edge; pitcher baseline 9.2% barrel, 23.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.08,46.17,90.06,101.0403,0.441,0.1843,0.3328,72.41,24.63,34.99,27.14,12.4,0.1706,9.22,36.6,88.02,0.4373,0.1925,32.72,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,26,0,88,Sutter Health Park,
20,683737,Michael Busch,CHC,SD,2026-07-01T00:05:00Z,Warmup,5,JP Sears,676664,L,59.6,Longshot,Watch List,"Strong Barrel, Good Environment",48.0,61.4,76.8,86.4,50.0,18.3,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,26,1,"Last 7 games: 3/26, 1 HR","same-side matchup; pitcher baseline 11.1% barrel, 9.7 HR allowed",fly-ball profile; pitcher allows elevated contact,12.69,43.38,89.54,99.9933,0.4528,0.2125,0.357,68.69,4.97,39.02,36.23,16.5,0.1815,11.08,39.05,89.06,0.4824,0.2288,45.98,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,64,0,88,Wrigley Field,
